G1G1K-7533-MONOMER	G1G1K-7533		protein TolA	TolA
G1G1K-6376-MONOMER	G1G1K-6376		LacI family transcriptional regulator	
G1G1K-1149-MONOMER	G1G1K-1149	C3KE86	ATP-dependent chaperone ClpB	ClpB
G1G1K-5452-MONOMER	G1G1K-5452	C3K7X3	phosphodiesterase	
G1G1K-5115-MONOMER	G1G1K-5115	C3KCZ7	hypothetical protein	
G1G1K-3513-MONOMER	G1G1K-3513	C3K8E9	3-phosphoglycerate dehydrogenase	
G1G1K-1877-MONOMER	G1G1K-1877		ribonuclease HII	
G1G1K-1920-MONOMER	G1G1K-1920		histidine/lysine/arginine/ornithine ABC transporter ATP-binding protein HisP	
G1G1K-931-MONOMER	G1G1K-931		hypothetical protein	
G1G1K-551-MONOMER	G1G1K-551		twin-arginine translocase subunit TatC	TatC
G1G1K-4591-MONOMER	G1G1K-4591	C3KB26	DNA-binding response regulator	
G1G1K-9237-MONOMER	G1G1K-9237		membrane protein	
G1G1K-3270-MONOMER	G1G1K-3270	C3K796	glutamine synthetase	
G1G1K-6730-MONOMER	G1G1K-6730		exonuclease	
G1G1K-2344-MONOMER	G1G1K-2344		hypothetical protein	
G1G1K-2079-MONOMER	G1G1K-2079	C3KCW3	EamA-like transporter family protein	
G1G1K-183-MONOMER	G1G1K-183	C3K8S4	EmrB/QacA family drug resistance transporter	
G1G1K-9443-MONOMER	G1G1K-9443		5-(carboxyamino)imidazole ribonucleotide mutase	PurE
G1G1K-3670-MONOMER	G1G1K-3670	C3K976	mismatch-specific DNA-glycosylase	
G1G1K-6377-MONOMER	G1G1K-6377		L-asparaginase	
G1G1K-7150-MONOMER	G1G1K-7150		AraC family transcriptional regulator	
G1G1K-1806-MONOMER	G1G1K-1806		membrane protein	
G1G1K-2408-MONOMER	G1G1K-2408	C3K5J8	aspartate aminotransferase family protein	
G1G1K-7534-MONOMER	G1G1K-7534		protein TolR	TolR
G1G1K-8417-MONOMER	G1G1K-8417	C3K2N1	phosphoesterase	
G1G1K-5350-MONOMER	G1G1K-5350		GntR family transcriptional regulator	
G1G1K-4718-MONOMER	G1G1K-4718		HPP family protein	
G1G1K-4868-MONOMER	G1G1K-4868	C3KBP9	phosphoglucomutase, alpha-D-glucose phosphate-specific	
G1G1K-4815-MONOMER	G1G1K-4815		ribose ABC transporter permease	
G1G1K-932-MONOMER	G1G1K-932		NUDIX hydrolase	
G1G1K-9238-MONOMER	G1G1K-9238		glutamine amidotransferase	
G1G1K-8629-MONOMER	G1G1K-8629	C3K320	hypothetical protein	
G1G1K-5912-MONOMER	G1G1K-5912		hypothetical protein	
G1G1K-2935-MONOMER	G1G1K-2935	C3K6P3	hypothetical protein	
G1G1K-2527-MONOMER	G1G1K-2527		N-acetyltransferase	
G1G1K-552-MONOMER	G1G1K-552	C3K8T8	twin-arginine translocase subunit TatB	TatB
G1G1K-5779-MONOMER	G1G1K-5779		biopolymer transporter ExbB	
G1G1K-4317-MONOMER	G1G1K-4317	C3KAT3	DNA-directed RNA polymerase sigma-70 factor	
G1G1K-6168-MONOMER	G1G1K-6168	C3JZ00	dolichyl-phosphate-mannose--protein mannosyltransferase	
G1G1K-8301-MONOMER	G1G1K-8301	C3K2H1	EamA family transporter	
G1G1K-8089-MONOMER	G1G1K-8089	Q9ZEP7	pantoate--beta-alanine ligase	
G1G1K-6731-MONOMER	G1G1K-6731		hypothetical protein	
G1G1K-7535-MONOMER	G1G1K-7535		protein TolQ	TolQ
G1G1K-1393-MONOMER	G1G1K-1393	C3KDE1	hypothetical protein	
G1G1K-5623-MONOMER	G1G1K-5623	C3JXS7	GGDEF domain-containing protein	
G1G1K-7151-MONOMER	G1G1K-7151		hydroxyacid dehydrogenase	
G1G1K-9115-MONOMER	G1G1K-9115	C3K3T1	penicillin acylase family protein	
G1G1K-184-MONOMER	G1G1K-184		HlyD family secretion protein	
G1G1K-6378-MONOMER	G1G1K-6378		hypothetical protein	
G1G1K-8847-MONOMER	G1G1K-8847		ATP-dependent RNA helicase	
G1G1K-3076-MONOMER	G1G1K-3076		metal ABC transporter permease	
G1G1K-933-MONOMER	G1G1K-933		translation initiation factor	YciH
G1G1K-3166-MONOMER	G1G1K-3166	C3K678	cytosine deaminase	
G1G1K-9450-MONOMER	G1G1K-9450		LysR family transcriptional regulator	
G1G1K-5453-MONOMER	G1G1K-5453	C3K7X4	ABC transporter ATP-binding protein	
G1G1K-7536-MONOMER	G1G1K-7536		tol-pal system-associated acyl-CoA thioesterase	YbgC
G1G1K-4651-MONOMER	G1G1K-4651		cytochrome C	
G1G1K-553-MONOMER	G1G1K-553		twin-arginine translocase TatA/TatE family subunit	TatA
G1G1K-4265-MONOMER	G1G1K-4265	C3K9U2	hypothetical protein	
G1G1K-5063-MONOMER	G1G1K-5063		phosphate ABC transporter ATP-binding protein	
G1G1K-3844-MONOMER	G1G1K-3844		type II toxin-antitoxin system prevent-host-death family antitoxin	
G1G1K-8012-MONOMER	G1G1K-8012	C3K1Z9	muconate cycloisomerase	
G1G1K-1633-MONOMER	G1G1K-1633		hypothetical protein	
G1G1K-5297-MONOMER	G1G1K-5297		C4-dicarboxylate ABC transporter	
G1G1K-3891-MONOMER	G1G1K-3891		hypothetical protein	
G1G1K-185-MONOMER	G1G1K-185	C3K8S6	RND transporter	
G1G1K-1520-MONOMER	G1G1K-1520		HU family DNA-binding protein	
G1G1K-6170-MONOMER	G1G1K-6170		non-ribosomal peptide synthetase	
G1G1K-5819-MONOMER	G1G1K-5819	C3JY57	outer-membrane lipoprotein carrier protein LolA	
G1G1K-7152-MONOMER	G1G1K-7152		IclR family transcriptional regulator	
G1G1K-2451-MONOMER	G1G1K-2451		bifunctional prephenate dehydrogenase/3-phosphoshikimate 1-carboxyvinyltransferase	
G1G1K-934-MONOMER	G1G1K-934		arginine decarboxylase	SpeA
G1G1K-1951-MONOMER	G1G1K-1951	C3K864	hypothetical protein	
G1G1K-5526-MONOMER	G1G1K-5526		hypothetical protein	
G1G1K-9243-MONOMER	G1G1K-9243	C3K407	DUF188 domain-containing protein	
G1G1K-8632-MONOMER	G1G1K-8632	C3K321	molecular chaperone DjlA	
G1G1K-1267-MONOMER	G1G1K-1267		MFS transporter	
G1G1K-3417-MONOMER	G1G1K-3417	C3KAQ5	ABC transporter substrate-binding protein	
G1G1K-6732-MONOMER	G1G1K-6732	C3K0G4	MOSC domain-containing protein	
G1G1K-2128-MONOMER	G1G1K-2128	C3KE23	integrase	
G1G1K-5173-MONOMER	G1G1K-5173	C3KD36	thiol-disulfide oxidoreductase	
G1G1K-4161-MONOMER	G1G1K-4161	C3K9N7	transporter	
G1G1K-1157-MONOMER	G1G1K-1157		FAD-dependent oxidoreductase	
G1G1K-7157-MONOMER	G1G1K-7157		L-arabinose ABC transporter permease AraH	
G1G1K-554-MONOMER	G1G1K-554		phosphoribosyl-ATP pyrophosphatase	
G1G1K-8090-MONOMER	G1G1K-8090	C3K249	glucose-6-phosphate isomerase	
G1G1K-3917-MONOMER	G1G1K-3917		hypothetical protein	
G1G1K-6379-MONOMER	G1G1K-6379	C3JZQ2	deoxyribonuclease	
G1G1K-7537-MONOMER	G1G1K-7537		Holliday junction branch migration DNA helicase RuvB	
G1G1K-4440-MONOMER	G1G1K-4440	C3K9X8	hypothetical protein	
G1G1K-1335-MONOMER	G1G1K-1335		hypothetical protein	
G1G1K-2712-MONOMER	G1G1K-2712		glycine/betaine ABC transporter substrate-binding protein	
G1G1K-2080-MONOMER	G1G1K-2080		LysR family transcriptional regulator	
G1G1K-7538-MONOMER	G1G1K-7538		Holliday junction branch migration protein RuvA	
G1G1K-3784-MONOMER	G1G1K-3784	C3K8K2	hemagglutinin	
G1G1K-2477-MONOMER	G1G1K-2477	C3K4X5	aminotransferase	
G1G1K-4477-MONOMER	G1G1K-4477		hypothetical protein	
G1G1K-186-MONOMER	G1G1K-186		hypothetical protein	
G1G1K-9451-MONOMER	G1G1K-9451		aspartate ammonia-lyase	AspA
G1G1K-4949-MONOMER	G1G1K-4949	C3KCW8	general secretion pathway protein GspJ	
G1G1K-936-MONOMER	G1G1K-936	C3K7E1	alpha/beta hydrolase	
G1G1K-1563-MONOMER	G1G1K-1563	C3K6Z7	endopeptidase La	Lon
G1G1K-4003-MONOMER	G1G1K-4003	C3K9F9	class V aminotransferase	
G1G1K-7158-MONOMER	G1G1K-7158		L-arabinose transporter ATP-binding protein	AraG
G1G1K-7539-MONOMER	G1G1K-7539		crossover junction endodeoxyribonuclease RuvC	
G1G1K-5972-MONOMER	G1G1K-5972		SCPU domain-containing protein	
G1G1K-555-MONOMER	G1G1K-555		phosphoribosyl-AMP cyclohydrolase	HisI
G1G1K-5624-MONOMER	G1G1K-5624	C3JXS8	AraC family transcriptional regulator	
G1G1K-8995-MONOMER	G1G1K-8995		sulfur carrier protein ThiS	
G1G1K-2002-MONOMER	G1G1K-2002		3-oxoadipate--succinyl-CoA transferase	
G1G1K-4544-MONOMER	G1G1K-4544		hypothetical protein	
G1G1K-4869-MONOMER	G1G1K-4869	C3KBQ0	PLP-dependent aminotransferase family protein	
G1G1K-937-MONOMER	G1G1K-937	C3K7E2	MATE family efflux transporter	
G1G1K-9244-MONOMER	G1G1K-9244	C3K408	cystathionine gamma-synthase	
G1G1K-4266-MONOMER	G1G1K-4266	C3K9U3	TonB-dependent siderophore receptor	
G1G1K-6733-MONOMER	G1G1K-6733		chemotaxis protein CheV	
G1G1K-187-MONOMER	G1G1K-187	C3K8S8	hypothetical protein	
G1G1K-5234-MONOMER	G1G1K-5234		hypothetical protein	
G1G1K-2767-MONOMER	G1G1K-2767	C3K753	alpha/beta hydrolase	
G1G1K-4498-MONOMER	G1G1K-4498	C3KA20	hypothetical protein	
G1G1K-6380-MONOMER	G1G1K-6380		hypothetical protein	
G1G1K-5266-MONOMER	G1G1K-5266		hypothetical protein	
G1G1K-2621-MONOMER	G1G1K-2621		molybdenum cofactor biosynthesis protein	MoaB
G1G1K-4386-MONOMER	G1G1K-4386	C3KAX7	TetR family transcriptional regulator	
G1G1K-9117-MONOMER	G1G1K-9117	C3K3T2	AraC family transcriptional regulator	
G1G1K-6171-MONOMER	G1G1K-6171	C3JZ03	LuxR family transcriptional regulator	
G1G1K-8418-MONOMER	G1G1K-8418		hypothetical protein	
G1G1K-5345-MONOMER	G1G1K-5345	C3KCK6	C4-dicarboxylate transporter DctA	
G1G1K-3167-MONOMER	G1G1K-3167	C3K679	PucR family transcriptional regulator	
G1G1K-8302-MONOMER	G1G1K-8302	C3K2H2	hypothetical protein	
G1G1K-6033-MONOMER	G1G1K-6033	C3JYK4	peptidase C39 family protein	
G1G1K-8493-MONOMER	G1G1K-8493	C3K2T2	outer membrane protein W	
G1G1K-556-MONOMER	G1G1K-556		ubiquinone biosynthesis protein UbiB	
G1G1K-5454-MONOMER	G1G1K-5454	C3K7X5	ABC transporter permease	
G1G1K-4911-MONOMER	G1G1K-4911		ketoacyl-ACP synthase III	
G1G1K-7542-MONOMER	G1G1K-7542	C3JYT0	YebC/PmpR family DNA-binding transcriptional regulator	
G1G1K-5154-MONOMER	G1G1K-5154	C3KD19	4-alpha-glucanotransferase	MalQ
G1G1K-8633-MONOMER	G1G1K-8633	C3K322	mannose-1-phosphate guanylyltransferase	
G1G1K-7159-MONOMER	G1G1K-7159		arabinose ABC transporter substrate-binding protein	
G1G1K-3077-MONOMER	G1G1K-3077	C3K918	manganese ABC transporter ATP-binding protein	
G1G1K-1741-MONOMER	G1G1K-1741	C3KDG4	DTW domain-containing protein	
G1G1K-942-MONOMER	G1G1K-942	C3K7E3	lipoprotein	
G1G1K-1775-MONOMER	G1G1K-1775		LysR family transcriptional regulator	
G1G1K-188-MONOMER	G1G1K-188	C3K8S9	membrane protein	
G1G1K-1878-MONOMER	G1G1K-1878	C3K6H1	DNA polymerase III subunit alpha	
G1G1K-7543-MONOMER	G1G1K-7543		aspartate--tRNA ligase	
G1G1K-1471-MONOMER	G1G1K-1471		outer membrane usher protein	
G1G1K-7160-MONOMER	G1G1K-7160		short-chain dehydrogenase	
G1G1K-1807-MONOMER	G1G1K-1807		chromosome segregation ATPase	
G1G1K-2082-MONOMER	G1G1K-2082	C3KDG6	fosfomycin resistance glutathione transferase	
G1G1K-9452-MONOMER	G1G1K-9452		alanine:cation symporter family protein	
G1G1K-2413-MONOMER	G1G1K-2413	C3K626	LysR family transcriptional regulator	
G1G1K-5820-MONOMER	G1G1K-5820	C3JY58	DNA translocase FtsK	
G1G1K-8303-MONOMER	G1G1K-8303	C3K2H3	metallopeptidase	
G1G1K-6734-MONOMER	G1G1K-6734		hypothetical protein	
G1G1K-5527-MONOMER	G1G1K-5527		N-acetyltransferase	
G1G1K-5714-MONOMER	G1G1K-5714		membrane protein	
G1G1K-8091-MONOMER	G1G1K-8091	C3K250	acetyl-coenzyme A synthetase	Acs
G1G1K-9546-MONOMER	G1G1K-9546		ATP synthase subunit beta	AtpD
G1G1K-944-MONOMER	G1G1K-944		hypothetical protein	
G1G1K-4654-MONOMER	G1G1K-4654		hypothetical protein	
G1G1K-3346-MONOMER	G1G1K-3346	C3K8C3	LLM class flavin-dependent oxidoreductase	
G1G1K-557-MONOMER	G1G1K-557		sterol-binding protein	
G1G1K-4318-MONOMER	G1G1K-4318	C3KAT4	RNA polymerase sigma factor	
G1G1K-6175-MONOMER	G1G1K-6175	C3JZ05	pyridoxamine 5'-phosphate oxidase	
G1G1K-4979-MONOMER	G1G1K-4979		5-carboxymethyl-2-hydroxymuconate isomerase	
G1G1K-8996-MONOMER	G1G1K-8996		DUF423 domain-containing protein	
G1G1K-6381-MONOMER	G1G1K-6381		carbon storage regulator	CsrA
G1G1K-7163-MONOMER	G1G1K-7163		N-acetyltransferase	
G1G1K-1268-MONOMER	G1G1K-1268		galactarate dehydratase	GarD
G1G1K-7544-MONOMER	G1G1K-7544		FmdB family transcriptional regulator	
G1G1K-2314-MONOMER	G1G1K-2314		CDP-glycerol--UDP-pyrophosphoryl-N- acetylglucosaminyl-N-acetylmannosamine glycerophosphotransferase	
G1G1K-189-MONOMER	G1G1K-189		DUF2789 domain-containing protein	
G1G1K-3671-MONOMER	G1G1K-3671		AraC family transcriptional regulator	
G1G1K-8500-MONOMER	G1G1K-8500		dTDP-4-dehydrorhamnose reductase	
G1G1K-4776-MONOMER	G1G1K-4776	C3KB91	3-(3-hydroxyphenyl)propionate hydroxylase	
G1G1K-1709-MONOMER	G1G1K-1709		ferredoxin	
G1G1K-1158-MONOMER	G1G1K-1158	C3KE88	DUF3094 domain-containing protein	
G1G1K-5455-MONOMER	G1G1K-5455		ABC transporter permease	
G1G1K-2865-MONOMER	G1G1K-2865	C3K879	hypothetical protein	
G1G1K-9245-MONOMER	G1G1K-9245	C3K409	hypothetical protein	
G1G1K-2345-MONOMER	G1G1K-2345		hypothetical protein	
G1G1K-6178-MONOMER	G1G1K-6178		iron export ABC transporter permease subunit FetB	
G1G1K-3271-MONOMER	G1G1K-3271	C3K797	XRE family transcriptional regulator	
G1G1K-3391-MONOMER	G1G1K-3391		hypothetical protein	
G1G1K-558-MONOMER	G1G1K-558		ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	
G1G1K-945-MONOMER	G1G1K-945	C3K7E5	penicillin-binding protein 1C	
G1G1K-5922-MONOMER	G1G1K-5922		cysteine--tRNA ligase	
G1G1K-6735-MONOMER	G1G1K-6735		two-component sensor histidine kinase	
G1G1K-9453-MONOMER	G1G1K-9453	C3K4E6	L-asparaginase 1	
G1G1K-7164-MONOMER	G1G1K-7164		hypothetical protein	
G1G1K-3514-MONOMER	G1G1K-3514	C3K8F0	methyltransferase	
G1G1K-194-MONOMER	G1G1K-194		MarR family transcriptional regulator	
G1G1K-3607-MONOMER	G1G1K-3607		carnitine dehydratase	
G1G1K-4267-MONOMER	G1G1K-4267		hypothetical protein	
G1G1K-2919-MONOMER	G1G1K-2919		hypothetical protein	
G1G1K-7549-MONOMER	G1G1K-7549	C3JYT3	aryl-sulfate sulfotransferase	
G1G1K-8852-MONOMER	G1G1K-8852		aminoacetone oxidase family FAD-binding enzyme	
G1G1K-5780-MONOMER	G1G1K-5780	C3JY32	DNA internalization-related competence protein ComEC/Rec2	
G1G1K-8634-MONOMER	G1G1K-8634		aminoglycoside phosphotransferase	
G1G1K-8304-MONOMER	G1G1K-8304	C3K2H4	hypothetical protein	
G1G1K-2972-MONOMER	G1G1K-2972	C3K776	hypothetical protein	
G1G1K-6382-MONOMER	G1G1K-6382		hypothetical protein	
G1G1K-948-MONOMER	G1G1K-948		pyrophosphatase	
G1G1K-2891-MONOMER	G1G1K-2891		inorganic pyrophosphatase	
G1G1K-9118-MONOMER	G1G1K-9118	C3K3T3	phosphohydrolase	
G1G1K-4166-MONOMER	G1G1K-4166	C3K9N8	sigma-54-dependent Fis family transcriptional regulator	
G1G1K-8092-MONOMER	G1G1K-8092	C3K251	histidine kinase	
G1G1K-2528-MONOMER	G1G1K-2528		phospho-2-dehydro-3-deoxyheptonate aldolase	
G1G1K-4816-MONOMER	G1G1K-4816	C3KBC7	sugar ABC transporter ATP-binding protein	
G1G1K-559-MONOMER	G1G1K-559		hypothetical protein	
G1G1K-2832-MONOMER	G1G1K-2832		ABC transporter permease	
G1G1K-7165-MONOMER	G1G1K-7165		hypothetical protein	
G1G1K-2678-MONOMER	G1G1K-2678	C3K5M7	CopG family transcriptional regulator	
G1G1K-6383-MONOMER	G1G1K-6383		hypothetical protein	
G1G1K-5456-MONOMER	G1G1K-5456		ABC transporter substrate-binding protein	
G1G1K-4078-MONOMER	G1G1K-4078		MurR/RpiR family transcriptional regulator	
G1G1K-6736-MONOMER	G1G1K-6736		DNA-binding response regulator	
G1G1K-195-MONOMER	G1G1K-195	C3K8T2	FUSC family protein	
G1G1K-2275-MONOMER	G1G1K-2275		VWA domain-containing protein	
G1G1K-4719-MONOMER	G1G1K-4719	C3KAC6	glycosyl transferase	
G1G1K-9246-MONOMER	G1G1K-9246		hypothetical protein	
G1G1K-3078-MONOMER	G1G1K-3078		ABC transporter substrate-binding protein	
G1G1K-3168-MONOMER	G1G1K-3168	C3K680	cytosine permease	
G1G1K-2730-MONOMER	G1G1K-2730		dihydrolipoyl dehydrogenase	LpdA
G1G1K-2083-MONOMER	G1G1K-2083	C3KDG7	LysE family translocator	
G1G1K-4545-MONOMER	G1G1K-4545	C3KA67	hypothetical protein	
G1G1K-949-MONOMER	G1G1K-949	C3K7E7	SAM-dependent methyltransferase	
G1G1K-7550-MONOMER	G1G1K-7550		DNA starvation/stationary phase protection protein	
G1G1K-2129-MONOMER	G1G1K-2129	C3KE24	hypothetical protein	
G1G1K-7169-MONOMER	G1G1K-7169	C3K0L9	sugar kinase	
G1G1K-5235-MONOMER	G1G1K-5235	C3KD80	ATP-binding protein	
G1G1K-4655-MONOMER	G1G1K-4655		hypothetical protein	
G1G1K-1336-MONOMER	G1G1K-1336		malate:quinone oxidoreductase	Mqo
G1G1K-6179-MONOMER	G1G1K-6179	C3JZ07	ABC transporter ATP-binding protein	
G1G1K-6384-MONOMER	G1G1K-6384		glycerol-3-phosphatase	
G1G1K-560-MONOMER	G1G1K-560	C3K8U6	polyhydroxyalkanoate biosynthesis-like protein	
G1G1K-1394-MONOMER	G1G1K-1394		hypothetical protein	
G1G1K-2222-MONOMER	G1G1K-2222	C3K4T8	AraC family transcriptional regulator	
G1G1K-4004-MONOMER	G1G1K-4004	C3K9G0	peptidase M19	
G1G1K-1634-MONOMER	G1G1K-1634		alpha/beta hydrolase	
G1G1K-6737-MONOMER	G1G1K-6737		lipid kinase YegS	YegS
G1G1K-2003-MONOMER	G1G1K-2003		acetyl-CoA acetyltransferase	PcaF
G1G1K-4570-MONOMER	G1G1K-4570	C3KB03	hypothetical protein	
G1G1K-5821-MONOMER	G1G1K-5821	C3JY59	leucyl/phenylalanyl-tRNA--protein transferase	
G1G1K-196-MONOMER	G1G1K-196		DUF1656 domain-containing protein	
G1G1K-9247-MONOMER	G1G1K-9247		penicillin-binding protein activator LpoB	
G1G1K-8013-MONOMER	G1G1K-8013		LysR family transcriptional regulator	
G1G1K-7170-MONOMER	G1G1K-7170	C3K0M0	allantoin permease	
G1G1K-950-MONOMER	G1G1K-950	C3K7E8	DUF4136 domain-containing protein	
G1G1K-8635-MONOMER	G1G1K-8635		LPS-assembly protein LptD	
G1G1K-1159-MONOMER	G1G1K-1159		hypothetical protein	
G1G1K-1269-MONOMER	G1G1K-1269	C3K6X6	hypothetical protein	
G1G1K-5174-MONOMER	G1G1K-5174	C3KD37	glyoxalase/bleomycin resistance/extradiol dioxygenase family protein	
G1G1K-8093-MONOMER	G1G1K-8093	C3K252	class I SAM-dependent rRNA methyltransferase	
G1G1K-5457-MONOMER	G1G1K-5457	C3K7X8	GntR family transcriptional regulator	
G1G1K-7551-MONOMER	G1G1K-7551		cold-shock protein	
G1G1K-8997-MONOMER	G1G1K-8997	C3K3M0	monofunctional biosynthetic peptidoglycan transglycosylase	
G1G1K-3918-MONOMER	G1G1K-3918		cysteine hydrolase	
G1G1K-4268-MONOMER	G1G1K-4268		6-phosphogluconate dehydrogenase	Gnd
G1G1K-4870-MONOMER	G1G1K-4870	C3KBQ1	hypothetical protein	
G1G1K-561-MONOMER	G1G1K-561	C3K8U7	transcriptional regulator	
G1G1K-1523-MONOMER	G1G1K-1523	C3K6G1	ribosomal RNA large subunit methyltransferase F	
G1G1K-6742-MONOMER	G1G1K-6742		chemotaxis protein	
G1G1K-7173-MONOMER	G1G1K-7173	C3K0M1	ADP-ribosylglycohydrolase	
G1G1K-9454-MONOMER	G1G1K-9454		AraC family transcriptional regulator	
G1G1K-8419-MONOMER	G1G1K-8419		ATP-dependent protease	
G1G1K-7552-MONOMER	G1G1K-7552		protein SlyX	
G1G1K-3418-MONOMER	G1G1K-3418	C3KAQ6	histidine kinase	
G1G1K-5973-MONOMER	G1G1K-5973		SCPU domain-containing protein	
G1G1K-6385-MONOMER	G1G1K-6385		alpha/beta hydrolase	
G1G1K-4499-MONOMER	G1G1K-4499		hypothetical protein	
G1G1K-197-MONOMER	G1G1K-197	C3K8T4	membrane protein	
G1G1K-8501-MONOMER	G1G1K-8501	C3K2T4	ATP-dependent DNA helicase	
G1G1K-5117-MONOMER	G1G1K-5117		hypothetical protein	
G1G1K-8636-MONOMER	G1G1K-8636		molecular chaperone SurA	
G1G1K-951-MONOMER	G1G1K-951	C3K7E9	DUF4136 domain-containing protein	
G1G1K-9547-MONOMER	G1G1K-9547		ATP synthase subunit gamma	
G1G1K-4111-MONOMER	G1G1K-4111	C3K9K4	hypothetical protein	
G1G1K-5064-MONOMER	G1G1K-5064		phosphate ABC transporter, permease protein PstA	PstA
G1G1K-8306-MONOMER	G1G1K-8306	C3K2H5	HAD family hydrolase	
G1G1K-6386-MONOMER	G1G1K-6386		hypothetical protein	
G1G1K-1879-MONOMER	G1G1K-1879		acetyl-CoA carboxylase carboxyl transferase subunit alpha	
G1G1K-6180-MONOMER	G1G1K-6180	C3JZ08	aldo/keto reductase	
G1G1K-4912-MONOMER	G1G1K-4912		EamA family transporter	
G1G1K-5351-MONOMER	G1G1K-5351	C3KCK8	GntR family transcriptional regulator	
G1G1K-2414-MONOMER	G1G1K-2414	C3K627	Bcr/CflA family drug resistance efflux transporter	
G1G1K-562-MONOMER	G1G1K-562		TetR family transcriptional regulator	
G1G1K-9248-MONOMER	G1G1K-9248		hypothetical protein	
G1G1K-2084-MONOMER	G1G1K-2084		membrane protein	
G1G1K-9124-MONOMER	G1G1K-9124		putrescine ABC transporter permease PotI	
G1G1K-7174-MONOMER	G1G1K-7174		GntR family transcriptional regulator	
G1G1K-7553-MONOMER	G1G1K-7553	C3JYT8	histidine triad (HIT) protein	
G1G1K-5528-MONOMER	G1G1K-5528		RNA polymerase sigma factor	
G1G1K-6743-MONOMER	G1G1K-6743		chemotaxis protein CheW	
G1G1K-956-MONOMER	G1G1K-956	C3K7F0	hypothetical protein	
G1G1K-6034-MONOMER	G1G1K-6034	C3JYK6	hypothetical protein	
G1G1K-198-MONOMER	G1G1K-198	C3KAF4	RND transporter	
G1G1K-4980-MONOMER	G1G1K-4980	C3KC74	MFS transporter	
G1G1K-5461-MONOMER	G1G1K-5461		carboxynorspermidine decarboxylase	
G1G1K-3672-MONOMER	G1G1K-3672		MFS transporter	
G1G1K-6744-MONOMER	G1G1K-6744	C3K0H2	chemotaxis protein CheW	
G1G1K-2650-MONOMER	G1G1K-2650	C3K500	chorismate mutase	
G1G1K-8094-MONOMER	G1G1K-8094	C3K253	hypothetical protein	
G1G1K-4592-MONOMER	G1G1K-4592		two-component sensor histidine kinase	
G1G1K-7175-MONOMER	G1G1K-7175	C3K0M3	hypothetical protein	
G1G1K-563-MONOMER	G1G1K-563	C3K8U9	class II poly(R)-hydroxyalkanoic acid synthase	
G1G1K-8857-MONOMER	G1G1K-8857	C3K3E0	transporter-like membrane protein	YccS
G1G1K-3079-MONOMER	G1G1K-3079	C3K920	hypothetical protein	
G1G1K-3169-MONOMER	G1G1K-3169	C3K681	DNA mismatch repair protein MutT	
G1G1K-4931-MONOMER	G1G1K-4931	C3KC52	non-ribosomal peptide synthetase	
G1G1K-2348-MONOMER	G1G1K-2348		PilZ domain-containing protein	
G1G1K-1445-MONOMER	G1G1K-1445		GDP-mannose 6-dehydrogenase	
G1G1K-6387-MONOMER	G1G1K-6387		DNA-binding response regulator	
G1G1K-957-MONOMER	G1G1K-957	C3K7F1	PAS domain-containing sensor histidine kinase	
G1G1K-6182-MONOMER	G1G1K-6182		hypothetical protein	
G1G1K-199-MONOMER	G1G1K-199		hypothetical protein	
G1G1K-9455-MONOMER	G1G1K-9455	C3K4E8	acetylpolyamine amidohydrolase	
G1G1K-1808-MONOMER	G1G1K-1808		hypothetical protein	
G1G1K-8307-MONOMER	G1G1K-8307		acyl-CoA thioesterase II	TesB
G1G1K-2452-MONOMER	G1G1K-2452		cytidylate kinase	
G1G1K-7554-MONOMER	G1G1K-7554		outer membrane porin, OprD family	
G1G1K-8637-MONOMER	G1G1K-8637	C3K326	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	PdxA
G1G1K-4167-MONOMER	G1G1K-4167	C3K9N9	ABC transporter ATP-binding protein	
G1G1K-7176-MONOMER	G1G1K-7176	C3K0M4	DUF4823 domain-containing protein	
G1G1K-3581-MONOMER	G1G1K-3581	C3K8H0	NAD(P)/FAD-dependent oxidoreductase	
G1G1K-4319-MONOMER	G1G1K-4319		hypothetical protein	
G1G1K-6745-MONOMER	G1G1K-6745		ParA family protein	
G1G1K-5822-MONOMER	G1G1K-5822		arginyl-tRNA-protein transferase	
G1G1K-4656-MONOMER	G1G1K-4656		hypothetical protein	
G1G1K-9253-MONOMER	G1G1K-9253		threonine transporter RhtB	
G1G1K-958-MONOMER	G1G1K-958	C3K7F2	pilus assembly protein TadE	
G1G1K-564-MONOMER	G1G1K-564	C3K8V0	poly(3-hydroxyalkanoate) depolymerase	PhaZ
G1G1K-3347-MONOMER	G1G1K-3347	C3K8C4	LLM class flavin-dependent oxidoreductase	
G1G1K-1472-MONOMER	G1G1K-1472		fimbrial chaperone protein	
G1G1K-1270-MONOMER	G1G1K-1270		hypothetical protein	
G1G1K-5923-MONOMER	G1G1K-5923		glutamine--tRNA ligase	
G1G1K-6388-MONOMER	G1G1K-6388	C3JZR1	two-component sensor histidine kinase	
G1G1K-5462-MONOMER	G1G1K-5462		saccharopine dehydrogenase	
G1G1K-200-MONOMER	G1G1K-200	C3KAF6	DUF945 domain-containing protein	
G1G1K-1921-MONOMER	G1G1K-1921	C3K714	amino acid ABC transporter-like protein	
G1G1K-1952-MONOMER	G1G1K-1952		membrane protein	
G1G1K-3892-MONOMER	G1G1K-3892		hypothetical protein	
